Vaccine,Geographic Level,Geographic Name,Demographic Level,Demographic Name,indicator_label,indicator_category_label,Month_Week,Week_ending,Estimate,CI_Half_width_95pct,Unweighted Sample Size,Current_Season_Week_Ending_Label,COVID_season,suppression_flag
COVID,State,Idaho,Overall,18+ years,Up-to-date,Yes,October Week 1,10/05/2024 12:00:00 AM,5.8,1.5759,4655,10/05/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 1,10/05/2024 12:00:00 AM,15,7.2323,92,10/05/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 1,10/05/2024 12:00:00 AM,8.6,1.8669,2983,10/05/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 1,10/05/2024 12:00:00 AM,24.6,9.4376,92,10/05/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 1,10/05/2024 12:00:00 AM,22,11.045,62,10/05/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 1,10/05/2024 12:00:00 AM,18.3,11.1445,46,10/05/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 1,10/05/2024 12:00:00 AM,51.8,10.6783,92,10/05/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 1,10/05/2024 12:00:00 AM,12,1.5273,8756,10/05/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,Up-to-date,Yes,October Week 1,10/05/2024 12:00:00 AM,8.6,1.8669,2983,10/05/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 1,10/05/2024 12:00:00 AM,38.2,14.4816,62,10/05/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 1,10/05/2024 12:00:00 AM,31.8,15.4396,62,10/05/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,Up-to-date,Yes,October Week 1,10/05/2024 12:00:00 AM,8,1.5887,2877,10/05/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 1,10/05/2024 12:00:00 AM,42.5,10.9597,88,10/05/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 1,10/05/2024 12:00:00 AM,25.1,11.9986,46,10/05/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 1,10/05/2024 12:00:00 AM,24.8,10.4915,88,10/05/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 1,10/05/2024 12:00:00 AM,20.7,9.0048,88,10/05/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 1,10/05/2024 12:00:00 AM,5.8,1.5759,4655,10/05/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 1,10/05/2024 12:00:00 AM,8,1.5887,2877,10/05/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,Up-to-date,Yes,October Week 1,10/05/2024 12:00:00 AM,12,1.5273,8756,10/05/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 1,10/05/2024 12:00:00 AM,50.7,15.5221,46,10/05/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 5,11/30/2024 12:00:00 AM,8.7,7.3622,54,11/30/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 5,11/30/2024 12:00:00 AM,18.8,2.5932,2877,11/30/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,Up-to-date,Yes,November Week 5,11/30/2024 12:00:00 AM,18.8,2.5932,2877,11/30/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,Up-to-date,Yes,November Week 5,11/30/2024 12:00:00 AM,13.5,1.7198,2983,11/30/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 5,11/30/2024 12:00:00 AM,58.8,17.7583,48,11/30/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 5,11/30/2024 12:00:00 AM,10.5,10.6322,48,11/30/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 5,11/30/2024 12:00:00 AM,18.1,13.6113,48,11/30/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 5,11/30/2024 12:00:00 AM,12.5,1.2237,4655,11/30/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,Up-to-date,Yes,November Week 5,11/30/2024 12:00:00 AM,12.5,1.2237,4655,11/30/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 5,11/30/2024 12:00:00 AM,35.4,7.2287,252,11/30/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 5,11/30/2024 12:00:00 AM,14.4,4.8288,252,11/30/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 5,11/30/2024 12:00:00 AM,27.1,7.2891,252,11/30/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 5,11/30/2024 12:00:00 AM,23.1,1.8,8756,11/30/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 5,11/30/2024 12:00:00 AM,,,19,11/30/2024 12:00:00 AM,2024-2025,1
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 5,11/30/2024 12:00:00 AM,,,19,11/30/2024 12:00:00 AM,2024-2025,1
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 5,11/30/2024 12:00:00 AM,,,19,11/30/2024 12:00:00 AM,2024-2025,1
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 5,11/30/2024 12:00:00 AM,,,2983,11/30/2024 12:00:00 AM,2024-2025,1
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 5,11/30/2024 12:00:00 AM,14.3,10.8841,54,11/30/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,Up-to-date,Yes,November Week 5,11/30/2024 12:00:00 AM,23.1,1.8,8756,11/30/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 5,11/30/2024 12:00:00 AM,58.2,22.2176,54,11/30/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/23/2024 12:00:00 AM,12.7,10.6229,82,11/23/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,Up-to-date,Yes,November Week 4,11/23/2024 12:00:00 AM,12.5,1.2237,4655,11/23/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/23/2024 12:00:00 AM,12.5,1.2237,4655,11/23/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 4,11/23/2024 12:00:00 AM,11.8,7.324,62,11/23/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/23/2024 12:00:00 AM,10.3,7.1449,62,11/23/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/23/2024 12:00:00 AM,65.4,12.3574,62,11/23/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,Up-to-date,Yes,November Week 4,11/23/2024 12:00:00 AM,13.5,1.7198,2983,11/23/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/23/2024 12:00:00 AM,13.5,1.7198,2983,11/23/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 4,11/23/2024 12:00:00 AM,13.4,11.7059,59,11/23/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/23/2024 12:00:00 AM,10.7,13.4399,59,11/23/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/23/2024 12:00:00 AM,62.3,17.2508,59,11/23/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,Up-to-date,Yes,November Week 4,11/23/2024 12:00:00 AM,18.8,2.5932,2877,11/23/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/23/2024 12:00:00 AM,18.8,2.5932,2877,11/23/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 4,11/23/2024 12:00:00 AM,17,12.1966,82,11/23/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/23/2024 12:00:00 AM,51.4,15.389,82,11/23/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,Up-to-date,Yes,November Week 4,11/23/2024 12:00:00 AM,22.6,1.5777,8756,11/23/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/23/2024 12:00:00 AM,22.6,1.5777,8756,11/23/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 4,11/23/2024 12:00:00 AM,22.5,6.6656,224,11/23/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/23/2024 12:00:00 AM,15.2,6.2981,224,11/23/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/23/2024 12:00:00 AM,39.7,8.7403,224,11/23/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,11/16/2024 12:00:00 AM,35.9,9.5176,152,11/16/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,11/16/2024 12:00:00 AM,31.3,8.9079,152,11/16/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 3,11/16/2024 12:00:00 AM,22.6,1.5777,8756,11/16/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,Up-to-date,Yes,November Week 3,11/16/2024 12:00:00 AM,22.6,1.5777,8756,11/16/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,11/16/2024 12:00:00 AM,41.1,17.9046,65,11/16/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,11/16/2024 12:00:00 AM,4.7,3.086,65,11/16/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,11/16/2024 12:00:00 AM,35.4,19.6127,65,11/16/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 3,11/16/2024 12:00:00 AM,12.4,1.2241,4655,11/16/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,Up-to-date,Yes,November Week 3,11/16/2024 12:00:00 AM,12.4,1.2241,4655,11/16/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,11/16/2024 12:00:00 AM,32.2,17.7426,37,11/16/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,11/16/2024 12:00:00 AM,8.2,11.8692,37,11/16/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,11/16/2024 12:00:00 AM,47.1,21.3466,37,11/16/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,Up-to-date,Yes,November Week 3,11/16/2024 12:00:00 AM,13.5,1.7198,2983,11/16/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 3,11/16/2024 12:00:00 AM,13.5,1.7198,2983,11/16/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,11/16/2024 12:00:00 AM,36.7,13.3205,120,11/16/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,11/16/2024 12:00:00 AM,8.7,5.5323,120,11/16/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,11/16/2024 12:00:00 AM,41,12.7871,120,11/16/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 3,11/16/2024 12:00:00 AM,18.8,2.5935,2877,11/16/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,Up-to-date,Yes,November Week 3,11/16/2024 12:00:00 AM,18.8,2.5935,2877,11/16/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,11/16/2024 12:00:00 AM,10.2,5.5492,152,11/16/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 2,11/09/2024 12:00:00 AM,,,29,11/09/2024 12:00:00 AM,2024-2025,1
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 2,11/09/2024 12:00:00 AM,50.4,19.1947,60,11/09/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 2,11/09/2024 12:00:00 AM,15.2,15.5127,60,11/09/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 2,11/09/2024 12:00:00 AM,20.9,14.4187,60,11/09/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 2,11/09/2024 12:00:00 AM,13.5,1.7199,2983,11/09/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,Up-to-date,Yes,November Week 2,11/09/2024 12:00:00 AM,13.5,1.7199,2983,11/09/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 2,11/09/2024 12:00:00 AM,,,29,11/09/2024 12:00:00 AM,2024-2025,1
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 2,11/09/2024 12:00:00 AM,,,4655,11/09/2024 12:00:00 AM,2024-2025,1
COVID,State,Idaho,Overall,18+ years,Up-to-date,Yes,November Week 2,11/09/2024 12:00:00 AM,12.4,1.2241,4655,11/09/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 2,11/09/2024 12:00:00 AM,39.2,13.502,95,11/09/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 2,11/09/2024 12:00:00 AM,19.1,9.4714,95,11/09/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 2,11/09/2024 12:00:00 AM,19.6,10.4152,95,11/09/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 2,11/09/2024 12:00:00 AM,22,1.5716,8756,11/09/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,Up-to-date,Yes,November Week 2,11/09/2024 12:00:00 AM,22,1.5716,8756,11/09/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 2,11/09/2024 12:00:00 AM,43.7,13.9439,71,11/09/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 2,11/09/2024 12:00:00 AM,17.3,12.8965,71,11/09/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 2,11/09/2024 12:00:00 AM,20.3,9.5513,71,11/09/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 2,11/09/2024 12:00:00 AM,18.7,2.5953,2877,11/09/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,Up-to-date,Yes,November Week 2,11/09/2024 12:00:00 AM,18.7,2.5953,2877,11/09/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 2,11/09/2024 12:00:00 AM,,,29,11/09/2024 12:00:00 AM,2024-2025,1
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,11/02/2024 12:00:00 AM,16.2,8.3256,88,11/02/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,11/02/2024 12:00:00 AM,,,17,11/02/2024 12:00:00 AM,2024-2025,1
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,11/02/2024 12:00:00 AM,,,17,11/02/2024 12:00:00 AM,2024-2025,1
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 1,11/02/2024 12:00:00 AM,,,2983,11/02/2024 12:00:00 AM,2024-2025,1
COVID,State,Alaska,Overall,18+ years,Up-to-date,Yes,November Week 1,11/02/2024 12:00:00 AM,13.4,1.7156,2983,11/02/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,11/02/2024 12:00:00 AM,,,15,11/02/2024 12:00:00 AM,2024-2025,1
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,11/02/2024 12:00:00 AM,,,15,11/02/2024 12:00:00 AM,2024-2025,1
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,11/02/2024 12:00:00 AM,,,15,11/02/2024 12:00:00 AM,2024-2025,1
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 1,11/02/2024 12:00:00 AM,,,4655,11/02/2024 12:00:00 AM,2024-2025,1
COVID,State,Idaho,Overall,18+ years,Up-to-date,Yes,November Week 1,11/02/2024 12:00:00 AM,12.4,1.2241,4655,11/02/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,11/02/2024 12:00:00 AM,44.5,11.6736,88,11/02/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,11/02/2024 12:00:00 AM,18,9.5733,88,11/02/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 1,11/02/2024 12:00:00 AM,21.3,1.285,8756,11/02/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,Up-to-date,Yes,November Week 1,11/02/2024 12:00:00 AM,21.3,1.285,8756,11/02/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,11/02/2024 12:00:00 AM,32.8,15.0314,74,11/02/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,11/02/2024 12:00:00 AM,26.2,14.3112,74,11/02/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,11/02/2024 12:00:00 AM,22.5,14.0194,74,11/02/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 1,11/02/2024 12:00:00 AM,18.6,2.5915,2877,11/02/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,Up-to-date,Yes,November Week 1,11/02/2024 12:00:00 AM,18.6,2.5915,2877,11/02/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,11/02/2024 12:00:00 AM,,,17,11/02/2024 12:00:00 AM,2024-2025,1
COVID,State,Alaska,Overall,18+ years,Up-to-date,Yes,March Week 5,03/29/2025 12:00:00 AM,19.6,2.4244,2983,03/29/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 5,03/29/2025 12:00:00 AM,18.4,1.4827,4655,03/29/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 5,03/29/2025 12:00:00 AM,28.7,8.6307,119,03/29/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 5,03/29/2025 12:00:00 AM,31.7,7.1667,206,03/29/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 5,03/29/2025 12:00:00 AM,28.5,7.2099,206,03/29/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 5,03/29/2025 12:00:00 AM,8.5,4.5567,206,03/29/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 5,03/29/2025 12:00:00 AM,46.1,9.2931,119,03/29/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 5,03/29/2025 12:00:00 AM,5.5,4.428,119,03/29/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 5,03/29/2025 12:00:00 AM,9.2,9.2564,66,03/29/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 5,03/29/2025 12:00:00 AM,12.8,9.3158,66,03/29/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 5,03/29/2025 12:00:00 AM,28.4,3.4737,2877,03/29/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 5,03/29/2025 12:00:00 AM,49.7,15.4832,66,03/29/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,Up-to-date,Yes,March Week 5,03/29/2025 12:00:00 AM,28.4,3.4737,2877,03/29/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 5,03/29/2025 12:00:00 AM,54.9,11.3797,90,03/29/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 5,03/29/2025 12:00:00 AM,7.6,7.409,90,03/29/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 5,03/29/2025 12:00:00 AM,19,9.8326,90,03/29/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,Up-to-date,Yes,March Week 5,03/29/2025 12:00:00 AM,18.4,1.4827,4655,03/29/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 5,03/29/2025 12:00:00 AM,31.3,1.6101,8756,03/29/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,Up-to-date,Yes,March Week 5,03/29/2025 12:00:00 AM,31.3,1.6101,8756,03/29/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 5,03/29/2025 12:00:00 AM,19.6,2.4244,2983,03/29/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 4,03/22/2025 12:00:00 AM,5.1,5.3417,83,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 4,03/22/2025 12:00:00 AM,22.7,11.2508,83,03/22/2025 12:00:00 AM,2024-2025,0
