State,Season,_WeekendDate,AgeCategory_Legend,Sex_Label,Race_Label,Type,WeeklyRate,CumulativeRate
Utah,2024-25,2024-10-12,All,All,"White, non-Hispanic",Crude Rate,1.6,3.9
Utah,2024-25,2024-10-05,All,All,"White, non-Hispanic",Crude Rate,2.2,2.2
Utah,2024-25,2025-07-05,All,Female,All,Crude Rate,0.2,42.3
Utah,2024-25,2025-06-28,All,Female,All,Crude Rate,0.5,42.2
Utah,2024-25,2025-06-21,All,Female,All,Crude Rate,0.9,41.7
Utah,2024-25,2025-06-14,All,Female,All,Crude Rate,0.2,40.8
Utah,2024-25,2025-06-07,All,Female,All,Crude Rate,0.2,40.6
Utah,2024-25,2025-05-31,All,Female,All,Crude Rate,0.2,40.5
Utah,2024-25,2025-05-24,All,Female,All,Crude Rate,0.3,40.3
Utah,2024-25,2025-05-17,All,Female,All,Crude Rate,0.7,39.9
Utah,2024-25,2025-05-10,All,Female,All,Crude Rate,0.7,39.3
Utah,2024-25,2025-05-03,All,Female,All,Crude Rate,0.7,38.6
Utah,2024-25,2025-04-26,All,Female,All,Crude Rate,0.7,37.9
Utah,2024-25,2025-04-19,All,Female,All,Crude Rate,0.5,37.2
Utah,2024-25,2025-04-12,All,Female,All,Crude Rate,0.7,36.7
Utah,2024-25,2025-04-05,All,Female,All,Crude Rate,0.5,36
Utah,2024-25,2025-03-29,All,Female,All,Crude Rate,1.2,35.5
Utah,2024-25,2025-03-22,All,Female,All,Crude Rate,0.5,34.3
Utah,2024-25,2025-03-15,All,Female,All,Crude Rate,0.7,33.8
Utah,2024-25,2025-03-08,All,Female,All,Crude Rate,2,33.1
Utah,2024-25,2025-03-01,All,Female,All,Crude Rate,0.7,31.1
Utah,2024-25,2025-02-22,All,Female,All,Crude Rate,1.4,30.4
Utah,2024-25,2025-02-15,All,Female,All,Crude Rate,0.9,29
Utah,2024-25,2025-02-08,All,Female,All,Crude Rate,0.7,28.2
Utah,2024-25,2025-02-01,All,Female,All,Crude Rate,1,27.5
Utah,2024-25,2025-01-25,All,Female,All,Crude Rate,0.9,26.5
Utah,2024-25,2025-01-18,All,Female,All,Crude Rate,1.9,25.6
Utah,2024-25,2025-01-11,All,Female,All,Crude Rate,1.7,23.7
Utah,2024-25,2025-01-04,All,Female,All,Crude Rate,1.9,22
Utah,2024-25,2024-12-28,All,Female,All,Crude Rate,2.2,20.1
Utah,2024-25,2024-12-21,All,Female,All,Crude Rate,1.4,17.9
Utah,2024-25,2024-12-14,All,Female,All,Crude Rate,0.7,16.6
Utah,2024-25,2024-12-07,All,Female,All,Crude Rate,1.2,15.9
Utah,2024-25,2024-11-30,All,Female,All,Crude Rate,1.4,14.7
Utah,2024-25,2024-11-23,All,Female,All,Crude Rate,1.9,13.3
Utah,2024-25,2024-11-16,All,Female,All,Crude Rate,1.7,11.4
Utah,2024-25,2024-11-09,All,Female,All,Crude Rate,2.2,9.7
Utah,2024-25,2024-11-02,All,Female,All,Crude Rate,1.7,7.5
Utah,2024-25,2024-10-26,All,Female,All,Crude Rate,1.5,5.8
Utah,2024-25,2024-10-19,All,Female,All,Crude Rate,0.9,4.3
Utah,2024-25,2024-10-12,All,Female,All,Crude Rate,1.2,3.4
Utah,2024-25,2024-10-05,All,Female,All,Crude Rate,2.2,2.2
Utah,2024-25,2025-07-05,All,Male,All,Crude Rate,0.2,41
Utah,2024-25,2025-06-28,All,Male,All,Crude Rate,1,40.8
Utah,2024-25,2025-06-21,All,Male,All,Crude Rate,0.3,39.8
Utah,2024-25,2025-06-14,All,Male,All,Crude Rate,0.5,39.5
Utah,2024-25,2025-06-07,All,Male,All,Crude Rate,0.3,39
Utah,2024-25,2025-05-31,All,Male,All,Crude Rate,0.5,38.7
Utah,2024-25,2025-05-24,All,Male,All,Crude Rate,0.2,38.2
Utah,2024-25,2025-05-17,All,Male,All,Crude Rate,1.2,38
Utah,2024-25,2025-05-10,All,Male,All,Crude Rate,0.5,36.8
Utah,2024-25,2025-05-03,All,Male,All,Crude Rate,0.7,36.3
Utah,2024-25,2025-04-26,All,Male,All,Crude Rate,0.7,35.7
Utah,2024-25,2025-04-19,All,Male,All,Crude Rate,0.2,35
Utah,2024-25,2025-04-12,All,Male,All,Crude Rate,0.5,34.8
Utah,2024-25,2025-04-05,All,Male,All,Crude Rate,1,34.3
Utah,2024-25,2025-03-29,All,Male,All,Crude Rate,1,33.3
Utah,2024-25,2025-03-22,All,Male,All,Crude Rate,1.2,32.3
Utah,2024-25,2025-03-15,All,Male,All,Crude Rate,1.2,31.2
Utah,2024-25,2025-03-08,All,Male,All,Crude Rate,0.8,30
Utah,2024-25,2025-03-01,All,Male,All,Crude Rate,0.5,29.2
Utah,2024-25,2025-02-22,All,Male,All,Crude Rate,1.2,28.7
Utah,2024-25,2025-02-15,All,Male,All,Crude Rate,0.8,27.5
Utah,2024-25,2025-02-08,All,Male,All,Crude Rate,0.8,26.7
Utah,2024-25,2025-02-01,All,Male,All,Crude Rate,0.7,25.8
Utah,2024-25,2025-01-25,All,Male,All,Crude Rate,1.5,25.2
Utah,2024-25,2025-01-18,All,Male,All,Crude Rate,0.7,23.7
Utah,2024-25,2025-01-11,All,Male,All,Crude Rate,1.5,23
Utah,2024-25,2025-01-04,All,Male,All,Crude Rate,1.8,21.5
Utah,2024-25,2024-12-28,All,Male,All,Crude Rate,2.5,19.7
Utah,2024-25,2024-12-21,All,Male,All,Crude Rate,2.2,17.2
Utah,2024-25,2024-12-14,All,Male,All,Crude Rate,1,15
Utah,2024-25,2024-12-07,All,Male,All,Crude Rate,0.8,14
Utah,2024-25,2024-11-30,All,Male,All,Crude Rate,1.2,13.2
Utah,2024-25,2024-11-23,All,Male,All,Crude Rate,2.2,12
Utah,2024-25,2024-11-16,All,Male,All,Crude Rate,0.7,9.8
Utah,2024-25,2024-11-09,All,Male,All,Crude Rate,0.8,9.2
Utah,2024-25,2024-11-02,All,Male,All,Crude Rate,1,8.3
Utah,2024-25,2024-10-26,All,Male,All,Crude Rate,1.7,7.3
Utah,2024-25,2024-10-19,All,Male,All,Crude Rate,2.3,5.7
Utah,2024-25,2024-10-12,All,Male,All,Crude Rate,1,3.3
Utah,2024-25,2024-10-05,All,Male,All,Crude Rate,2.3,2.3
Utah,2024-25,2025-07-05,1-<2 years,All,All,Crude Rate,0,75.8
Utah,2024-25,2025-06-28,1-<2 years,All,All,Crude Rate,0,75.8
Utah,2024-25,2025-06-21,1-<2 years,All,All,Crude Rate,0,75.8
Utah,2024-25,2025-06-14,1-<2 years,All,All,Crude Rate,0,75.8
Utah,2024-25,2025-06-07,1-<2 years,All,All,Crude Rate,0,75.8
Utah,2024-25,2025-05-31,1-<2 years,All,All,Crude Rate,0,75.8
Utah,2024-25,2025-05-24,1-<2 years,All,All,Crude Rate,6.9,75.8
Utah,2024-25,2025-05-17,1-<2 years,All,All,Crude Rate,0,68.9
Utah,2024-25,2025-05-10,1-<2 years,All,All,Crude Rate,0,68.9
Utah,2024-25,2025-05-03,1-<2 years,All,All,Crude Rate,6.9,68.9
Utah,2024-25,2025-04-26,1-<2 years,All,All,Crude Rate,0,62
Utah,2024-25,2025-04-19,1-<2 years,All,All,Crude Rate,0,62
Utah,2024-25,2025-04-12,1-<2 years,All,All,Crude Rate,0,62
Utah,2024-25,2025-04-05,1-<2 years,All,All,Crude Rate,6.9,62
Utah,2024-25,2025-03-29,1-<2 years,All,All,Crude Rate,0,55.1
Utah,2024-25,2025-03-22,1-<2 years,All,All,Crude Rate,0,55.1
Utah,2024-25,2025-03-15,1-<2 years,All,All,Crude Rate,0,55.1
Utah,2024-25,2025-03-08,1-<2 years,All,All,Crude Rate,0,55.1
Utah,2024-25,2025-03-01,1-<2 years,All,All,Crude Rate,0,55.1
Utah,2024-25,2025-02-22,1-<2 years,All,All,Crude Rate,13.8,55.1
Utah,2024-25,2025-02-15,1-<2 years,All,All,Crude Rate,0,41.3
Utah,2024-25,2025-02-08,1-<2 years,All,All,Crude Rate,0,41.3
Utah,2024-25,2025-02-01,1-<2 years,All,All,Crude Rate,0,41.3
Utah,2024-25,2025-01-25,1-<2 years,All,All,Crude Rate,0,41.3
Utah,2024-25,2025-01-18,1-<2 years,All,All,Crude Rate,6.9,41.3
Utah,2024-25,2025-01-11,1-<2 years,All,All,Crude Rate,6.9,34.4
Utah,2024-25,2025-01-04,1-<2 years,All,All,Crude Rate,0,27.6
Utah,2024-25,2024-12-28,1-<2 years,All,All,Crude Rate,0,27.6
Utah,2024-25,2024-12-21,1-<2 years,All,All,Crude Rate,6.9,27.6
Utah,2024-25,2024-12-14,1-<2 years,All,All,Crude Rate,0,20.7
Utah,2024-25,2024-12-07,1-<2 years,All,All,Crude Rate,6.9,20.7
Utah,2024-25,2024-11-30,1-<2 years,All,All,Crude Rate,0,13.8
Utah,2024-25,2024-11-23,1-<2 years,All,All,Crude Rate,13.8,13.8
Utah,2024-25,2024-11-16,1-<2 years,All,All,Crude Rate,0,0
Utah,2024-25,2024-11-09,1-<2 years,All,All,Crude Rate,0,0
Utah,2024-25,2024-11-02,1-<2 years,All,All,Crude Rate,0,0
Utah,2024-25,2024-10-26,1-<2 years,All,All,Crude Rate,0,0
Utah,2024-25,2024-10-19,1-<2 years,All,All,Crude Rate,0,0
Utah,2024-25,2024-10-12,1-<2 years,All,All,Crude Rate,0,0
Utah,2024-25,2024-10-05,1-<2 years,All,All,Crude Rate,0,0
Oregon,2024-25,2025-07-05,All,All,All,Crude Rate,1.2,54.8
Oregon,2024-25,2025-06-28,All,All,All,Crude Rate,1.5,53.6
Oregon,2024-25,2025-06-21,All,All,All,Crude Rate,0.7,52
Oregon,2024-25,2025-06-14,All,All,All,Crude Rate,1,51.4
Oregon,2024-25,2025-06-07,All,All,All,Crude Rate,0.9,50.4
Oregon,2024-25,2025-05-31,All,All,All,Crude Rate,1.1,49.5
Oregon,2024-25,2025-05-24,All,All,All,Crude Rate,1.5,48.4
Oregon,2024-25,2025-05-17,All,All,All,Crude Rate,1.4,46.8
Oregon,2024-25,2025-05-10,All,All,All,Crude Rate,0.9,45.4
Oregon,2024-25,2025-05-03,All,All,All,Crude Rate,1,44.5
Oregon,2024-25,2025-04-26,All,All,All,Crude Rate,1.2,43.5
Oregon,2024-25,2025-04-19,All,All,All,Crude Rate,0.7,42.3
Oregon,2024-25,2025-04-12,All,All,All,Crude Rate,0.6,41.6
Oregon,2024-25,2025-04-05,All,All,All,Crude Rate,1,41
Oregon,2024-25,2025-03-29,All,All,All,Crude Rate,1.4,40
Oregon,2024-25,2025-03-22,All,All,All,Crude Rate,1,38.5
Oregon,2024-25,2025-03-15,All,All,All,Crude Rate,1.1,37.5
Oregon,2024-25,2025-03-08,All,All,All,Crude Rate,1.3,36.4
Oregon,2024-25,2025-03-01,All,All,All,Crude Rate,1.5,35.1
Oregon,2024-25,2025-02-22,All,All,All,Crude Rate,1.5,33.6
Oregon,2024-25,2025-02-15,All,All,All,Crude Rate,1.4,32
Oregon,2024-25,2025-02-08,All,All,All,Crude Rate,1.4,30.6
Oregon,2024-25,2025-02-01,All,All,All,Crude Rate,1,29.2
Oregon,2024-25,2025-01-25,All,All,All,Crude Rate,1,28.2
Oregon,2024-25,2025-01-18,All,All,All,Crude Rate,1,27.2
Oregon,2024-25,2025-01-11,All,All,All,Crude Rate,1,26.2
Oregon,2024-25,2025-01-04,All,All,All,Crude Rate,1.1,25.1
Oregon,2024-25,2024-12-28,All,All,All,Crude Rate,1.6,24
Oregon,2024-25,2024-12-21,All,All,All,Crude Rate,1.3,22.4
Oregon,2024-25,2024-12-14,All,All,All,Crude Rate,1.6,21.1
Oregon,2024-25,2024-12-07,All,All,All,Crude Rate,0.8,19.5
Oregon,2024-25,2024-11-30,All,All,All,Crude Rate,0.9,18.7
Oregon,2024-25,2024-11-23,All,All,All,Crude Rate,1.1,17.8
Oregon,2024-25,2024-11-16,All,All,All,Crude Rate,1.3,16.7
Oregon,2024-25,2024-11-09,All,All,All,Crude Rate,1.5,15.4
Oregon,2024-25,2024-11-02,All,All,All,Crude Rate,1.8,13.9
Oregon,2024-25,2024-10-26,All,All,All,Crude Rate,2.3,12.1
Oregon,2024-25,2024-10-19,All,All,All,Crude Rate,2.5,9.8
Oregon,2024-25,2024-10-12,All,All,All,Crude Rate,3.5,7.2
Oregon,2024-25,2024-10-05,All,All,All,Crude Rate,3.7,3.7
Oregon,2024-25,2025-07-05,All,All,Hispanic,Crude Rate,0.4,20.5
Oregon,2024-25,2025-06-28,All,All,Hispanic,Crude Rate,0,20.1
Oregon,2024-25,2025-06-21,All,All,Hispanic,Crude Rate,0.4,20.1
Oregon,2024-25,2025-06-14,All,All,Hispanic,Crude Rate,0,19.7
Oregon,2024-25,2025-06-07,All,All,Hispanic,Crude Rate,0.4,19.7
Oregon,2024-25,2025-05-31,All,All,Hispanic,Crude Rate,0.8,19.3
Oregon,2024-25,2025-05-24,All,All,Hispanic,Crude Rate,0.8,18.6
Oregon,2024-25,2025-05-17,All,All,Hispanic,Crude Rate,0.4,17.8
Oregon,2024-25,2025-05-10,All,All,Hispanic,Crude Rate,0.4,17.4
Oregon,2024-25,2025-05-03,All,All,Hispanic,Crude Rate,0.8,17.1
Oregon,2024-25,2025-04-26,All,All,Hispanic,Crude Rate,0.4,16.3
Oregon,2024-25,2025-04-19,All,All,Hispanic,Crude Rate,0,15.9
Oregon,2024-25,2025-04-12,All,All,Hispanic,Crude Rate,0.4,15.9
Oregon,2024-25,2025-04-05,All,All,Hispanic,Crude Rate,0.4,15.5
Oregon,2024-25,2025-03-29,All,All,Hispanic,Crude Rate,0.8,15.2
Oregon,2024-25,2025-03-22,All,All,Hispanic,Crude Rate,0,14.4
Oregon,2024-25,2025-03-15,All,All,Hispanic,Crude Rate,0.8,14.4
Oregon,2024-25,2025-03-08,All,All,Hispanic,Crude Rate,0,13.6
Oregon,2024-25,2025-03-01,All,All,Hispanic,Crude Rate,0.4,13.6
Oregon,2024-25,2025-02-22,All,All,Hispanic,Crude Rate,1.5,13.3
Oregon,2024-25,2025-02-15,All,All,Hispanic,Crude Rate,0,11.7
Oregon,2024-25,2025-02-08,All,All,Hispanic,Crude Rate,0,11.7
Oregon,2024-25,2025-02-01,All,All,Hispanic,Crude Rate,0,11.7
Oregon,2024-25,2025-01-25,All,All,Hispanic,Crude Rate,0.4,11.7
Oregon,2024-25,2025-01-18,All,All,Hispanic,Crude Rate,0,11.4
Oregon,2024-25,2025-01-11,All,All,Hispanic,Crude Rate,1.1,11.4
Oregon,2024-25,2025-01-04,All,All,Hispanic,Crude Rate,0.8,10.2
Oregon,2024-25,2024-12-28,All,All,Hispanic,Crude Rate,0,9.5
Oregon,2024-25,2024-12-21,All,All,Hispanic,Crude Rate,0.8,9.5
Oregon,2024-25,2024-12-14,All,All,Hispanic,Crude Rate,0.8,8.7
Oregon,2024-25,2024-12-07,All,All,Hispanic,Crude Rate,0,8
Oregon,2024-25,2024-11-30,All,All,Hispanic,Crude Rate,0.4,8
Oregon,2024-25,2024-11-23,All,All,Hispanic,Crude Rate,0.8,7.6
Oregon,2024-25,2024-11-16,All,All,Hispanic,Crude Rate,0.4,6.8
Oregon,2024-25,2024-11-09,All,All,Hispanic,Crude Rate,0.4,6.4
Oregon,2024-25,2024-11-02,All,All,Hispanic,Crude Rate,0.4,6.1
Oregon,2024-25,2024-10-26,All,All,Hispanic,Crude Rate,0.8,5.7
Oregon,2024-25,2024-10-19,All,All,Hispanic,Crude Rate,1.5,4.9
Oregon,2024-25,2024-10-12,All,All,Hispanic,Crude Rate,1.5,3.4
Oregon,2024-25,2024-10-05,All,All,Hispanic,Crude Rate,1.9,1.9
Oregon,2024-25,2025-07-05,All,All,"A/PI, non-Hispanic",Crude Rate,0,35.1
Oregon,2024-25,2025-06-28,All,All,"A/PI, non-Hispanic",Crude Rate,1.7,35.1
Oregon,2024-25,2025-06-21,All,All,"A/PI, non-Hispanic",Crude Rate,0.6,33.4
Oregon,2024-25,2025-06-14,All,All,"A/PI, non-Hispanic",Crude Rate,1.2,32.8
Oregon,2024-25,2025-06-07,All,All,"A/PI, non-Hispanic",Crude Rate,1.7,31.6
Oregon,2024-25,2025-05-31,All,All,"A/PI, non-Hispanic",Crude Rate,0.6,29.9
Oregon,2024-25,2025-05-24,All,All,"A/PI, non-Hispanic",Crude Rate,1.7,29.3
Oregon,2024-25,2025-05-17,All,All,"A/PI, non-Hispanic",Crude Rate,1.2,27.6
Oregon,2024-25,2025-05-10,All,All,"A/PI, non-Hispanic",Crude Rate,1.2,26.5
Oregon,2024-25,2025-05-03,All,All,"A/PI, non-Hispanic",Crude Rate,0,25.3
Oregon,2024-25,2025-04-26,All,All,"A/PI, non-Hispanic",Crude Rate,0.6,25.3
Oregon,2024-25,2025-04-19,All,All,"A/PI, non-Hispanic",Crude Rate,0,24.7
Oregon,2024-25,2025-04-12,All,All,"A/PI, non-Hispanic",Crude Rate,0.6,24.7
Oregon,2024-25,2025-04-05,All,All,"A/PI, non-Hispanic",Crude Rate,0.6,24.2
Oregon,2024-25,2025-03-29,All,All,"A/PI, non-Hispanic",Crude Rate,0.6,23.6
Oregon,2024-25,2025-03-22,All,All,"A/PI, non-Hispanic",Crude Rate,1.2,23
Oregon,2024-25,2025-03-15,All,All,"A/PI, non-Hispanic",Crude Rate,0,21.9
Oregon,2024-25,2025-03-08,All,All,"A/PI, non-Hispanic",Crude Rate,0,21.9
Oregon,2024-25,2025-03-01,All,All,"A/PI, non-Hispanic",Crude Rate,0.6,21.9
Oregon,2024-25,2025-02-22,All,All,"A/PI, non-Hispanic",Crude Rate,0.6,21.3
Oregon,2024-25,2025-02-15,All,All,"A/PI, non-Hispanic",Crude Rate,2.3,20.7
Oregon,2024-25,2025-02-08,All,All,"A/PI, non-Hispanic",Crude Rate,0.6,18.4
Oregon,2024-25,2025-02-01,All,All,"A/PI, non-Hispanic",Crude Rate,0,17.8
Oregon,2024-25,2025-01-25,All,All,"A/PI, non-Hispanic",Crude Rate,0.6,17.8
Oregon,2024-25,2025-01-18,All,All,"A/PI, non-Hispanic",Crude Rate,0.6,17.3
Oregon,2024-25,2025-01-11,All,All,"A/PI, non-Hispanic",Crude Rate,0,16.7
Oregon,2024-25,2025-01-04,All,All,"A/PI, non-Hispanic",Crude Rate,0.6,16.7
Oregon,2024-25,2024-12-28,All,All,"A/PI, non-Hispanic",Crude Rate,0,16.1
Oregon,2024-25,2024-12-21,All,All,"A/PI, non-Hispanic",Crude Rate,1.7,16.1
Oregon,2024-25,2024-12-14,All,All,"A/PI, non-Hispanic",Crude Rate,0.6,14.4
Oregon,2024-25,2024-12-07,All,All,"A/PI, non-Hispanic",Crude Rate,0,13.8
Oregon,2024-25,2024-11-30,All,All,"A/PI, non-Hispanic",Crude Rate,0.6,13.8
Oregon,2024-25,2024-11-23,All,All,"A/PI, non-Hispanic",Crude Rate,1.7,13.2
Oregon,2024-25,2024-11-16,All,All,"A/PI, non-Hispanic",Crude Rate,0.6,11.5
Oregon,2024-25,2024-11-09,All,All,"A/PI, non-Hispanic",Crude Rate,0.6,10.9
Oregon,2024-25,2024-11-02,All,All,"A/PI, non-Hispanic",Crude Rate,2.3,10.4
Oregon,2024-25,2024-10-26,All,All,"A/PI, non-Hispanic",Crude Rate,3.5,8.1
Oregon,2024-25,2024-10-19,All,All,"A/PI, non-Hispanic",Crude Rate,0.6,4.6
Oregon,2024-25,2024-10-12,All,All,"A/PI, non-Hispanic",Crude Rate,2.9,4
Oregon,2024-25,2024-10-05,All,All,"A/PI, non-Hispanic",Crude Rate,1.2,1.2
Oregon,2024-25,2025-07-05,All,All,"AI/AN, non-Hispanic",Crude Rate,0,72.7
Oregon,2024-25,2025-06-28,All,All,"AI/AN, non-Hispanic",Crude Rate,9.1,72.7
Oregon,2024-25,2025-06-21,All,All,"AI/AN, non-Hispanic",Crude Rate,0,63.6
Oregon,2024-25,2025-06-14,All,All,"AI/AN, non-Hispanic",Crude Rate,0,63.6
Oregon,2024-25,2025-06-07,All,All,"AI/AN, non-Hispanic",Crude Rate,9.1,63.6
Oregon,2024-25,2025-05-31,All,All,"AI/AN, non-Hispanic",Crude Rate,0,54.5
Oregon,2024-25,2025-05-24,All,All,"AI/AN, non-Hispanic",Crude Rate,0,54.5
Oregon,2024-25,2025-05-17,All,All,"AI/AN, non-Hispanic",Crude Rate,0,54.5
Oregon,2024-25,2025-05-10,All,All,"AI/AN, non-Hispanic",Crude Rate,0,54.5
Oregon,2024-25,2025-05-03,All,All,"AI/AN, non-Hispanic",Crude Rate,0,54.5
Oregon,2024-25,2025-04-26,All,All,"AI/AN, non-Hispanic",Crude Rate,0,54.5
Oregon,2024-25,2025-04-19,All,All,"AI/AN, non-Hispanic",Crude Rate,0,54.5
Oregon,2024-25,2025-04-12,All,All,"AI/AN, non-Hispanic",Crude Rate,0,54.5
Oregon,2024-25,2025-04-05,All,All,"AI/AN, non-Hispanic",Crude Rate,0,54.5
Oregon,2024-25,2025-03-29,All,All,"AI/AN, non-Hispanic",Crude Rate,0,54.5
Oregon,2024-25,2025-03-22,All,All,"AI/AN, non-Hispanic",Crude Rate,0,54.5
Oregon,2024-25,2025-03-15,All,All,"AI/AN, non-Hispanic",Crude Rate,0,54.5
Oregon,2024-25,2025-03-08,All,All,"AI/AN, non-Hispanic",Crude Rate,0,54.5
Oregon,2024-25,2025-03-01,All,All,"AI/AN, non-Hispanic",Crude Rate,0,54.5
Oregon,2024-25,2025-02-22,All,All,"AI/AN, non-Hispanic",Crude Rate,0,54.5
Oregon,2024-25,2025-02-15,All,All,"AI/AN, non-Hispanic",Crude Rate,0,54.5
Oregon,2024-25,2025-02-08,All,All,"AI/AN, non-Hispanic",Crude Rate,0,54.5
Oregon,2024-25,2025-02-01,All,All,"AI/AN, non-Hispanic",Crude Rate,9.1,54.5
Oregon,2024-25,2025-01-25,All,All,"AI/AN, non-Hispanic",Crude Rate,0,45.4
Oregon,2024-25,2025-01-18,All,All,"AI/AN, non-Hispanic",Crude Rate,0,45.4
Oregon,2024-25,2025-01-11,All,All,"AI/AN, non-Hispanic",Crude Rate,0,45.4
Oregon,2024-25,2025-01-04,All,All,"AI/AN, non-Hispanic",Crude Rate,0,45.4
Oregon,2024-25,2024-12-28,All,All,"AI/AN, non-Hispanic",Crude Rate,0,45.4
Oregon,2024-25,2024-12-21,All,All,"AI/AN, non-Hispanic",Crude Rate,0,45.4
Oregon,2024-25,2024-12-14,All,All,"AI/AN, non-Hispanic",Crude Rate,0,45.4
Oregon,2024-25,2024-12-07,All,All,"AI/AN, non-Hispanic",Crude Rate,0,45.4
Oregon,2024-25,2024-11-30,All,All,"AI/AN, non-Hispanic",Crude Rate,0,45.4
Oregon,2024-25,2024-11-23,All,All,"AI/AN, non-Hispanic",Crude Rate,9.1,45.4
Oregon,2024-25,2024-11-16,All,All,"AI/AN, non-Hispanic",Crude Rate,0,36.4
Oregon,2024-25,2024-11-09,All,All,"AI/AN, non-Hispanic",Crude Rate,0,36.4
Oregon,2024-25,2024-11-02,All,All,"AI/AN, non-Hispanic",Crude Rate,0,36.4
Oregon,2024-25,2024-10-26,All,All,"AI/AN, non-Hispanic",Crude Rate,9.1,36.4
Oregon,2024-25,2024-10-19,All,All,"AI/AN, non-Hispanic",Crude Rate,18.2,27.3
Oregon,2024-25,2024-10-12,All,All,"AI/AN, non-Hispanic",Crude Rate,0,9.1
Oregon,2024-25,2024-10-05,All,All,"AI/AN, non-Hispanic",Crude Rate,9.1,9.1
Oregon,2024-25,2025-07-05,All,All,"Black, non-Hispanic",Crude Rate,1.5,65.5
Oregon,2024-25,2025-06-28,All,All,"Black, non-Hispanic",Crude Rate,4.5,64.1
Oregon,2024-25,2025-06-21,All,All,"Black, non-Hispanic",Crude Rate,1.5,59.6
Oregon,2024-25,2025-06-14,All,All,"Black, non-Hispanic",Crude Rate,0,58.1
Oregon,2024-25,2025-06-07,All,All,"Black, non-Hispanic",Crude Rate,0,58.1
Oregon,2024-25,2025-05-31,All,All,"Black, non-Hispanic",Crude Rate,0,58.1
Oregon,2024-25,2025-05-24,All,All,"Black, non-Hispanic",Crude Rate,0,58.1
Oregon,2024-25,2025-05-17,All,All,"Black, non-Hispanic",Crude Rate,1.5,58.1
Oregon,2024-25,2025-05-10,All,All,"Black, non-Hispanic",Crude Rate,1.5,56.6
Oregon,2024-25,2025-05-03,All,All,"Black, non-Hispanic",Crude Rate,4.5,55.1
Oregon,2024-25,2025-04-26,All,All,"Black, non-Hispanic",Crude Rate,1.5,50.7
Oregon,2024-25,2025-04-19,All,All,"Black, non-Hispanic",Crude Rate,1.5,49.2
Oregon,2024-25,2025-04-12,All,All,"Black, non-Hispanic",Crude Rate,3,47.7
Oregon,2024-25,2025-04-05,All,All,"Black, non-Hispanic",Crude Rate,0,44.7
Oregon,2024-25,2025-03-29,All,All,"Black, non-Hispanic",Crude Rate,1.5,44.7
Oregon,2024-25,2025-03-22,All,All,"Black, non-Hispanic",Crude Rate,1.5,43.2
Oregon,2024-25,2025-03-15,All,All,"Black, non-Hispanic",Crude Rate,0,41.7
Oregon,2024-25,2025-03-08,All,All,"Black, non-Hispanic",Crude Rate,3,41.7
Oregon,2024-25,2025-03-01,All,All,"Black, non-Hispanic",Crude Rate,1.5,38.7
Oregon,2024-25,2025-02-22,All,All,"Black, non-Hispanic",Crude Rate,0,37.2
Oregon,2024-25,2025-02-15,All,All,"Black, non-Hispanic",Crude Rate,0,37.2
Oregon,2024-25,2025-02-08,All,All,"Black, non-Hispanic",Crude Rate,1.5,37.2
Oregon,2024-25,2025-02-01,All,All,"Black, non-Hispanic",Crude Rate,1.5,35.8
Oregon,2024-25,2025-01-25,All,All,"Black, non-Hispanic",Crude Rate,3,34.3
Oregon,2024-25,2025-01-18,All,All,"Black, non-Hispanic",Crude Rate,3,31.3
Oregon,2024-25,2025-01-11,All,All,"Black, non-Hispanic",Crude Rate,3,28.3
Oregon,2024-25,2025-01-04,All,All,"Black, non-Hispanic",Crude Rate,0,25.3
Oregon,2024-25,2024-12-28,All,All,"Black, non-Hispanic",Crude Rate,1.5,25.3
Oregon,2024-25,2024-12-21,All,All,"Black, non-Hispanic",Crude Rate,0,23.8
Oregon,2024-25,2024-12-14,All,All,"Black, non-Hispanic",Crude Rate,1.5,23.8
Oregon,2024-25,2024-12-07,All,All,"Black, non-Hispanic",Crude Rate,1.5,22.3
Oregon,2024-25,2024-11-30,All,All,"Black, non-Hispanic",Crude Rate,0,20.9
Oregon,2024-25,2024-11-23,All,All,"Black, non-Hispanic",Crude Rate,0,20.9
Oregon,2024-25,2024-11-16,All,All,"Black, non-Hispanic",Crude Rate,3,20.9
Oregon,2024-25,2024-11-09,All,All,"Black, non-Hispanic",Crude Rate,1.5,17.9
Oregon,2024-25,2024-11-02,All,All,"Black, non-Hispanic",Crude Rate,0,16.4
Oregon,2024-25,2024-10-26,All,All,"Black, non-Hispanic",Crude Rate,4.5,16.4
Oregon,2024-25,2024-10-19,All,All,"Black, non-Hispanic",Crude Rate,1.5,11.9
Oregon,2024-25,2024-10-12,All,All,"Black, non-Hispanic",Crude Rate,6,10.4
Oregon,2024-25,2024-10-05,All,All,"Black, non-Hispanic",Crude Rate,4.5,4.5
Oregon,2024-25,2025-07-05,All,All,"White, non-Hispanic",Crude Rate,1.3,64.6
Oregon,2024-25,2025-06-28,All,All,"White, non-Hispanic",Crude Rate,1.7,63.3
Oregon,2024-25,2025-06-21,All,All,"White, non-Hispanic",Crude Rate,0.7,61.5
Oregon,2024-25,2025-06-14,All,All,"White, non-Hispanic",Crude Rate,1.2,60.9
Oregon,2024-25,2025-06-07,All,All,"White, non-Hispanic",Crude Rate,0.8,59.7
